City,Month,Disaster,Value,Unit,Threshold,Above/Below,Severity,Scale
San Francisco Bay Area,2030-05,Cyclone,1012.9440024232402,hPa,1011.0,Above,High,5.9312397163513255
San Francisco Bay Area,2030-06,Cyclone,1014.3546606758572,hPa,1011.0,Above,High,6.201768373792653
San Francisco Bay Area,2030-07,Cyclone,1013.9503762077768,hPa,1011.0,Above,High,6.124236814202459
San Francisco Bay Area,2030-08,Cyclone,1013.8076133331392,hPa,1011.0,Above,High,6.096858497210003
San Francisco Bay Area,2030-09,Cyclone,1016.1730112417622,hPa,1011.0,Above,High,6.550482129544193
San Francisco Bay Area,2030-10,Cyclone,1026.883394606375,hPa,1011.0,Above,Very High,8.604463401716597
San Francisco Bay Area,2030-11,Cyclone,1024.88167240157,hPa,1011.0,Above,Very High,8.22058359267582
San Francisco Bay Area,2030-12,Cyclone,1024.855859070296,hPa,1011.0,Above,Very High,8.215633247090196
San Francisco Bay Area,2026-01,Windstorm,9.757217085775968,m/s,11.0,Below,Medium,4.772254590348421
San Francisco Bay Area,2026-02,Windstorm,9.194882542628424,m/s,11.0,Below,Medium,4.527711313253747
San Francisco Bay Area,2026-03,Windstorm,10.550656687554516,m/s,11.0,Below,Medium,5.117298875391941
San Francisco Bay Area,2026-04,Windstorm,7.564024034699356,m/s,11.0,Below,Medium,3.8184973962597435
San Francisco Bay Area,2026-05,Windstorm,8.31083415260985,m/s,11.0,Below,Medium,4.143263846812603
San Francisco Bay Area,2026-06,Windstorm,8.87554372673059,m/s,11.0,Below,Medium,4.388839957234811
San Francisco Bay Area,2026-07,Windstorm,5.795590711932712,m/s,11.0,Below,Low,3.049456110529391
San Francisco Bay Area,2026-08,Windstorm,2.636380386307438,m/s,11.0,Below,Low,1.675605516654295
San Francisco Bay Area,2026-09,Windstorm,5.686153818580954,m/s,11.0,Below,Low,3.001865122457586
San Francisco Bay Area,2026-10,Windstorm,8.23095595394579,m/s,11.0,Below,Medium,4.108527093206123
San Francisco Bay Area,2026-11,Windstorm,6.15496869754858,m/s,11.0,Below,Low,3.2057393611123604
San Francisco Bay Area,2026-12,Windstorm,14.107136382317996,m/s,11.0,Above,High,6.663910603368133
San Francisco Bay Area,2027-01,Windstorm,13.834041106230153,m/s,11.0,Above,High,6.545149245760988
San Francisco Bay Area,2027-02,Windstorm,2.592644214630127,m/s,11.0,Below,Low,1.6565859012316322
San Francisco Bay Area,2027-03,Windstorm,9.567724867978296,m/s,11.0,Below,Medium,4.6898498217122855
San Francisco Bay Area,2027-04,Windstorm,9.566388841121498,m/s,11.0,Below,Medium,4.689268821683337
San Francisco Bay Area,2027-05,Windstorm,10.521342715122028,m/s,11.0,Below,Medium,5.104551063665528
San Francisco Bay Area,2027-06,Windstorm,3.8602668703567695,m/s,11.0,Below,Low,2.207838891339181
San Francisco Bay Area,2027-07,Windstorm,5.325519951935861,m/s,11.0,Below,Low,2.8450357249834646
San Francisco Bay Area,2027-08,Windstorm,2.716246474537909,m/s,11.0,Below,Low,1.710337003778121
San Francisco Bay Area,2027-09,Windstorm,3.4874910981006706,m/s,11.0,Below,Low,2.0457293249256416
San Francisco Bay Area,2027-10,Windstorm,3.4918118673802407,m/s,11.0,Below,Low,2.0476083044264954
San Francisco Bay Area,2027-11,Windstorm,6.384152196514594,m/s,11.0,Below,Medium,3.305404737490399
San Francisco Bay Area,2027-12,Windstorm,16.01675632556222,m/s,11.0,Above,High,7.494349929240668
San Francisco Bay Area,2028-01,Windstorm,6.397378648504816,m/s,11.0,Below,Medium,3.3111565447614235
San Francisco Bay Area,2028-02,Windstorm,11.533300993888233,m/s,11.0,Above,High,5.54462289775103
San Francisco Bay Area,2028-03,Windstorm,9.550630088876728,m/s,11.0,Below,Medium,4.682415789153468
San Francisco Bay Area,2028-04,Windstorm,4.136527777886792,m/s,11.0,Below,Low,2.327976891900912
San Francisco Bay Area,2028-05,Windstorm,3.36654103318841,m/s,11.0,Below,Low,1.9931315864461525
San Francisco Bay Area,2028-06,Windstorm,8.333012289931103,m/s,11.0,Below,Medium,4.152908487083211
San Francisco Bay Area,2028-07,Windstorm,3.9645541307936862,m/s,11.0,Below,Low,2.253190450721828
San Francisco Bay Area,2028-08,Windstorm,3.564049653948548,m/s,11.0,Below,Low,2.0790224604173435
San Francisco Bay Area,2028-09,Windstorm,3.966771886845899,m/s,11.0,Below,Low,2.2541548896655375
San Francisco Bay Area,2028-10,Windstorm,10.309322799092309,m/s,11.0,Below,Medium,5.012349640674444
San Francisco Bay Area,2028-11,Windstorm,9.575112038765663,m/s,11.0,Below,Medium,4.693062291895408
San Francisco Bay Area,2028-12,Windstorm,9.54883249613174,m/s,11.0,Below,Medium,4.681634067265495
San Francisco Bay Area,2029-01,Windstorm,8.296319664834162,m/s,11.0,Below,Medium,4.136951909462729
San Francisco Bay Area,2029-02,Windstorm,8.473364964485842,m/s,11.0,Below,Medium,4.213943867894972
San Francisco Bay Area,2029-03,Windstorm,17.39777061820473,m/s,11.0,Above,Very High,8.094913712761915
San Francisco Bay Area,2029-04,Windstorm,9.175144279571011,m/s,11.0,Below,Medium,4.519127704810989
San Francisco Bay Area,2029-05,Windstorm,6.095045758741548,m/s,11.0,Below,Low,3.1796805816765565
San Francisco Bay Area,2029-06,Windstorm,6.851072114382336,m/s,11.0,Below,Medium,3.508454911532783
San Francisco Bay Area,2029-07,Windstorm,6.590866989515052,m/s,11.0,Below,Medium,3.3952991135700414
San Francisco Bay Area,2029-08,Windstorm,4.075067237422381,m/s,11.0,Below,Low,2.301249453296392
San Francisco Bay Area,2029-09,Windstorm,3.9669558933348488,m/s,11.0,Below,Low,2.2542349088469353
San Francisco Bay Area,2029-10,Windstorm,3.004599134158931,m/s,11.0,Below,Low,1.8357333629418298
San Francisco Bay Area,2029-11,Windstorm,9.544121786942254,m/s,11.0,Below,Medium,4.679585514003609
San Francisco Bay Area,2029-12,Windstorm,16.99619025723328,m/s,11.0,Above,Very High,7.920277851092906
San Francisco Bay Area,2030-01,Windstorm,9.789109234097287,m/s,11.0,Below,Medium,4.7861235773404545
San Francisco Bay Area,2030-02,Windstorm,15.760156571204856,m/s,11.0,Above,High,7.382762004228964
San Francisco Bay Area,2030-03,Windstorm,13.886825997690057,m/s,11.0,Above,High,6.568103891702602
San Francisco Bay Area,2030-04,Windstorm,10.508835780944276,m/s,11.0,Below,Medium,5.0991121541987265
San Francisco Bay Area,2030-05,Windstorm,3.899343031748129,m/s,11.0,Below,Low,2.224832001009159
San Francisco Bay Area,2030-06,Windstorm,3.8061513821442183,m/s,11.0,Below,Low,2.1843056067662587
San Francisco Bay Area,2030-07,Windstorm,3.477387650158811,m/s,11.0,Below,Low,2.0413356231696937
San Francisco Bay Area,2030-08,Windstorm,5.781699959617272,m/s,11.0,Below,Low,3.0434154179667137
San Francisco Bay Area,2030-09,Windstorm,2.592644214630127,m/s,11.0,Below,Low,1.6565859012316322
San Francisco Bay Area,2030-10,Windstorm,6.47578110325705,m/s,11.0,Below,Medium,3.3452515393709716
San Francisco Bay Area,2030-11,Windstorm,5.989812185402943,m/s,11.0,Below,Low,3.133917497764685
San Francisco Bay Area,2030-12,Windstorm,8.476245744975696,m/s,11.0,Below,Medium,4.215196637283166
Los Angeles,2026-01,Heatwave,13.97457923565373,°C,32.0,Below,Medium,3.886254740257551
Los Angeles,2026-02,Heatwave,15.79904260241133,°C,32.0,Below,Medium,4.2471204192864125
Los Angeles,2026-03,Heatwave,15.935987362984475,°C,32.0,Below,Medium,4.2742071040147
Los Angeles,2026-04,Heatwave,20.958337223603248,°C,32.0,Below,Medium,5.267591638774446
Los Angeles,2026-05,Heatwave,27.63795463740225,°C,32.0,Below,High,6.588771728001108
Los Angeles,2026-06,Heatwave,35.52310462385827,°C,32.0,Above,Very High,8.148397454640826
Los Angeles,2026-07,Heatwave,35.56676203642942,°C,32.0,Above,Very High,8.157032575586074
Los Angeles,2026-08,Heatwave,35.78135196570567,°C,32.0,Above,Very High,8.19947691398825
Los Angeles,2026-09,Heatwave,35.50469387009028,°C,32.0,Above,Very High,8.144755940494267
Los Angeles,2026-10,Heatwave,25.365641320234012,°C,32.0,Below,High,6.1393245628198585
Los Angeles,2026-11,Heatwave,16.415487997739184,°C,32.0,Below,Medium,4.369048866972671
Los Angeles,2026-12,Heatwave,7.01702880859375,°C,32.0,Below,Low,2.5101015080331184
Los Angeles,2027-01,Heatwave,14.097978599168163,°C,32.0,Below,Medium,3.910662243262396
Los Angeles,2027-02,Heatwave,17.08285459608473,°C,32.0,Below,Medium,4.501049160900822
Los Angeles,2027-03,Heatwave,14.795427600703867,°C,32.0,Below,Medium,4.048612619308845
Los Angeles,2027-04,Heatwave,20.793977236090893,°C,32.0,Below,Medium,5.2350824201299355
Los Angeles,2027-05,Heatwave,25.76561105549387,°C,32.0,Below,High,6.218435688170681
Los Angeles,2027-06,Heatwave,34.71520273467082,°C,32.0,Above,Very High,7.9886002950253605
Los Angeles,2027-07,Heatwave,35.58163665564013,°C,32.0,Above,Very High,8.15997466785253
Los Angeles,2027-08,Heatwave,35.58320272525108,°C,32.0,Above,Very High,8.160284425112586
Los Angeles,2027-09,Heatwave,35.533391490189686,°C,32.0,Above,Very High,8.15043212251709
Los Angeles,2027-10,Heatwave,27.681195704666408,°C,32.0,Below,High,6.597324498851171
Los Angeles,2027-11,Heatwave,16.04844306403587,°C,32.0,Below,Medium,4.296450029611336
Los Angeles,2027-12,Heatwave,12.102765999879946,°C,32.0,Below,Medium,3.516023599062782
Los Angeles,2028-01,Heatwave,14.47875540066605,°C,32.0,Below,Medium,3.985977144912174
Los Angeles,2028-02,Heatwave,15.458474948903817,°C,32.0,Below,Medium,4.179758596748606
Los Angeles,2028-03,Heatwave,20.91457798120608,°C,32.0,Below,Medium,5.258936376624948
Los Angeles,2028-04,Heatwave,25.461480561368624,°C,32.0,Below,High,6.158280872636656
Los Angeles,2028-05,Heatwave,28.50540742921304,°C,32.0,Below,High,6.760347626123194
Los Angeles,2028-06,Heatwave,35.53459129177196,°C,32.0,Above,Very High,8.150669434605991
Los Angeles,2028-07,Heatwave,35.56250026657648,°C,32.0,Above,Very High,8.15618962828449
Los Angeles,2028-08,Heatwave,39.03091430664063,°C,32.0,Above,Very High,8.842216879105845
Los Angeles,2028-09,Heatwave,34.24803434050206,°C,32.0,Above,Very High,7.896197760201032
Los Angeles,2028-10,Heatwave,20.759802701388832,°C,32.0,Below,Medium,5.228322943948909
Los Angeles,2028-11,Heatwave,16.183787549432346,°C,32.0,Below,Medium,4.323220191465673
Los Angeles,2028-12,Heatwave,7.01702880859375,°C,32.0,Below,Low,2.5101015080331184
Los Angeles,2029-01,Heatwave,12.285088469044505,°C,32.0,Below,Medium,3.552085666866432
Los Angeles,2029-02,Heatwave,7.01702880859375,°C,32.0,Below,Low,2.5101015080331184
Los Angeles,2029-03,Heatwave,15.930459139646892,°C,32.0,Below,Medium,4.273113661359238
Los Angeles,2029-04,Heatwave,21.213975662856505,°C,32.0,Below,Medium,5.318155076028301
Los Angeles,2029-05,Heatwave,33.47649434103612,°C,32.0,Above,High,7.7435927197939955
Los Angeles,2029-06,Heatwave,35.547514103946185,°C,32.0,Above,Very High,8.153225473535127
Los Angeles,2029-07,Heatwave,36.359707962201306,°C,32.0,Above,Very High,8.31387155363877
Los Angeles,2029-08,Heatwave,35.5851573715746,°C,32.0,Above,Very High,8.16067104004038
Los Angeles,2029-09,Heatwave,35.541894749273816,°C,32.0,Above,Very High,8.152114005759726
Los Angeles,2029-10,Heatwave,27.205721765201694,°C,32.0,Below,High,6.503279187143765
Los Angeles,2029-11,Heatwave,16.47300091772493,°C,32.0,Below,Medium,4.380424507230373
Los Angeles,2029-12,Heatwave,7.354773710488751,°C,32.0,Below,Low,2.5769050106857803
Los Angeles,2030-01,Heatwave,7.01702880859375,°C,32.0,Below,Low,2.5101015080331184
Los Angeles,2030-02,Heatwave,15.925124889057994,°C,32.0,Below,Medium,4.272058585112739
Los Angeles,2030-03,Heatwave,19.949366035066348,°C,32.0,Below,Medium,5.068024423720409
Los Angeles,2030-04,Heatwave,24.469219072267677,°C,32.0,Below,High,5.962018715466044
Los Angeles,2030-05,Heatwave,27.551472502873928,°C,32.0,Below,High,6.5716661863009795
Los Angeles,2030-06,Heatwave,30.9989468398258,°C,32.0,Below,High,7.253551715057665
Los Angeles,2030-07,Heatwave,35.57081613271571,°C,32.0,Above,Very High,8.157834446555839
Los Angeles,2030-08,Heatwave,35.58531069307497,°C,32.0,Above,Very High,8.16070136592598
Los Angeles,2030-09,Heatwave,35.51689531595307,°C,32.0,Above,Very High,8.147169298376173
Los Angeles,2030-10,Heatwave,26.621113915018487,°C,32.0,Below,High,6.387647975980075
Los Angeles,2030-11,Heatwave,20.1197560065764,°C,32.0,Below,Medium,5.10172632965561
Los Angeles,2030-12,Heatwave,7.01702880859375,°C,32.0,Below,Low,2.5101015080331184
Los Angeles,2026-01,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2026-01,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2026-02,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2026-02,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2026-03,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2026-03,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2026-04,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2026-04,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2026-05,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2026-05,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2026-06,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2026-06,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2026-07,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2026-07,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2026-08,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2026-08,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2026-09,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2026-09,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2026-10,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2026-10,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2026-11,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2026-11,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2026-12,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2026-12,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2027-01,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2027-01,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2027-02,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2027-02,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2027-03,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2027-03,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2027-04,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2027-04,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2027-05,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2027-05,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2027-06,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2027-06,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2027-07,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2027-07,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2027-08,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2027-08,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2027-09,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2027-09,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2027-10,Drought,0.0005499744303453,mm,0.0095467093425658,Below,Low,1.0008984265006862
Los Angeles,2027-10,Flood,0.0005499744303453,mm,50.0,Below,Low,1.0008984265006862
Los Angeles,2027-11,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2027-11,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2027-12,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2027-12,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2028-01,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2028-01,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2028-02,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2028-02,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2028-03,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2028-03,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2028-04,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2028-04,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2028-05,Drought,0.0029014908744089,mm,0.0095467093425658,Below,Low,1.0047398136153918
Los Angeles,2028-05,Flood,0.0029014908744089,mm,50.0,Below,Low,1.0047398136153918
Los Angeles,2028-06,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2028-06,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2028-07,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2028-07,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2028-08,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2028-08,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2028-09,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2028-09,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2028-10,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2028-10,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2028-11,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2028-11,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2028-12,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2028-12,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2029-01,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2029-01,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2029-02,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2029-02,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2029-03,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2029-03,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2029-04,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2029-04,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2029-05,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2029-05,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2029-06,Drought,0.5744768813690577,mm,0.0095467093425658,Above,Low,1.938453182140552
Los Angeles,2029-06,Flood,0.5744768813690577,mm,50.0,Below,Low,1.938453182140552
Los Angeles,2029-07,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2029-07,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2029-08,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2029-08,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2029-09,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2029-09,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2029-10,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2029-10,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2029-11,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2029-11,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2029-12,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2029-12,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2030-01,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2030-01,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2030-02,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2030-02,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2030-03,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2030-03,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2030-04,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2030-04,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2030-05,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2030-05,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2030-06,Drought,0.0003058322216768,mm,0.0095467093425658,Below,Low,1.0004996009951692
Los Angeles,2030-06,Flood,0.0003058322216768,mm,50.0,Below,Low,1.0004996009951692
Los Angeles,2030-07,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2030-07,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2030-08,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2030-08,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2030-09,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2030-09,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2030-10,Drought,1.072406768798828,mm,0.0095467093425658,Above,Low,2.7518608274190752
Los Angeles,2030-10,Flood,1.072406768798828,mm,50.0,Below,Low,2.7518608274190752
Los Angeles,2030-11,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2030-11,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2030-12,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0
Los Angeles,2030-12,Flood,0.0,mm,50.0,Below,Low,1.0
Los Angeles,2026-01,Cyclone,1009.8937998105604,hPa,1011.0,Below,Medium,5.346287821587638
Los Angeles,2026-02,Cyclone,1024.9754907291526,hPa,1011.0,Above,Very High,8.238575580570274
Los Angeles,2026-03,Cyclone,1015.860847585007,hPa,1011.0,Above,High,6.4906170170640545
Los Angeles,2026-04,Cyclone,1011.402540556119,hPa,1011.0,Above,High,5.635626226240796
Los Angeles,2026-05,Cyclone,1009.8239301992072,hPa,1011.0,Below,Medium,5.332888593163422
Los Angeles,2026-06,Cyclone,1011.201603997058,hPa,1011.0,Above,High,5.5970916644836795
Los Angeles,2026-07,Cyclone,1011.421872739552,hPa,1011.0,Above,High,5.639333651210547
Los Angeles,2026-08,Cyclone,1015.7653518108552,hPa,1011.0,Above,High,6.4723033372449486
Los Angeles,2026-09,Cyclone,1009.920267883857,hPa,1011.0,Below,Medium,5.351363730171959
Los Angeles,2026-10,Cyclone,1018.5206849905304,hPa,1011.0,Above,High,7.000706715255369
Los Angeles,2026-11,Cyclone,1024.5795410111064,hPa,1011.0,Above,Very High,8.162642415724278
Los Angeles,2026-12,Cyclone,1030.829345703125,hPa,1011.0,Above,Very High,9.361197253131397
Los Angeles,2027-01,Cyclone,1024.9822076148514,hPa,1011.0,Above,Very High,8.239863709758833
Los Angeles,2027-02,Cyclone,1024.303839575109,hPa,1011.0,Above,Very High,8.109769837127246
Los Angeles,2027-03,Cyclone,1009.7192875923172,hPa,1011.0,Below,Medium,5.312820781628911
Los Angeles,2027-04,Cyclone,1007.923795456007,hPa,1011.0,Below,Medium,4.9684906958825215
Los Angeles,2027-05,Cyclone,1009.6996374751216,hPa,1011.0,Below,Medium,5.309052384985971
Los Angeles,2027-06,Cyclone,1008.18390497033,hPa,1011.0,Below,Medium,5.018373137336335
Los Angeles,2027-07,Cyclone,1012.6319785766716,hPa,1011.0,Above,High,5.871401415937103
Los Angeles,2027-08,Cyclone,1016.2124072019312,hPa,1011.0,Above,High,6.558037280618785
Los Angeles,2027-09,Cyclone,1018.1164042739427,hPa,1011.0,Above,High,6.923175875106818
Los Angeles,2027-10,Cyclone,1016.2543206109284,hPa,1011.0,Above,High,6.566075214855344
Los Angeles,2027-11,Cyclone,1023.0549405598946,hPa,1011.0,Above,Very High,7.8702625197178415
Los Angeles,2027-12,Cyclone,1021.5611404034522,hPa,1011.0,Above,High,7.583789343058423
Los Angeles,2028-01,Cyclone,1018.2172094923852,hPa,1011.0,Above,High,6.942507772366648
Los Angeles,2028-02,Cyclone,1019.780065130511,hPa,1011.0,Above,High,7.242224047922721
Los Angeles,2028-03,Cyclone,1019.7918011422385,hPa,1011.0,Above,High,7.244474718835
Los Angeles,2028-04,Cyclone,1015.7211384999042,hPa,1011.0,Above,High,6.463824339847509
Los Angeles,2028-05,Cyclone,1009.6300291829996,hPa,1011.0,Below,Medium,5.295703270996378
Los Angeles,2028-06,Cyclone,1013.7085257749694,hPa,1011.0,Above,High,6.077856003848421
Los Angeles,2028-07,Cyclone,1012.6987611099288,hPa,1011.0,Above,High,5.884208620679346
Los Angeles,2028-08,Cyclone,1016.937846072641,hPa,1011.0,Above,High,6.697158150882582
Los Angeles,2028-09,Cyclone,1018.4263102576524,hPa,1011.0,Above,High,6.982608022865126
Los Angeles,2028-10,Cyclone,1018.4653430271354,hPa,1011.0,Above,High,6.990093523130599
Los Angeles,2028-11,Cyclone,1017.6740086886514,hPa,1011.0,Above,High,6.8383355649006985
Los Angeles,2028-12,Cyclone,1022.1515629718584,hPa,1011.0,Above,High,7.697017493432676
Los Angeles,2029-01,Cyclone,1020.012369666456,hPa,1011.0,Above,High,7.286774196132001
Los Angeles,2029-02,Cyclone,1016.4227320060008,hPa,1011.0,Above,High,6.598372270873163
Los Angeles,2029-03,Cyclone,1007.859723017672,hPa,1011.0,Below,Medium,4.956203218961996
Los Angeles,2029-04,Cyclone,1008.771607895512,hPa,1011.0,Below,Medium,5.131079728765472
Los Angeles,2029-05,Cyclone,1007.9115377627694,hPa,1011.0,Below,Medium,4.966139979620269
Los Angeles,2029-06,Cyclone,1007.840082060766,hPa,1011.0,Below,Medium,4.95243657903147
Los Angeles,2029-07,Cyclone,1014.8140835288706,hPa,1011.0,Above,High,6.2898740842955405
Los Angeles,2029-08,Cyclone,1014.4593936361788,hPa,1011.0,Above,High,6.221853512835434
Los Angeles,2029-09,Cyclone,1016.0926205841712,hPa,1011.0,Above,High,6.535065229931139
Los Angeles,2029-10,Cyclone,1015.7317998796424,hPa,1011.0,Above,High,6.465868923460647
Los Angeles,2029-11,Cyclone,1018.2456404168202,hPa,1011.0,Above,High,6.9479601062702905
Los Angeles,2029-12,Cyclone,1019.7737769093936,hPa,1011.0,Above,High,7.241018125784292
Los Angeles,2030-01,Cyclone,1030.829345703125,hPa,1011.0,Above,Very High,9.361197253131397
Los Angeles,2030-02,Cyclone,1017.365054662,hPa,1011.0,Above,High,6.779085978485258
Los Angeles,2030-03,Cyclone,1014.9238331251642,hPa,1011.0,Above,High,6.310921287532007
Los Angeles,2030-04,Cyclone,1009.3619177538842,hPa,1011.0,Below,Medium,5.244286264199229
Los Angeles,2030-05,Cyclone,1005.3356036347204,hPa,1011.0,Below,Medium,4.472140812901032
