City,Month,Disaster,Value,Unit,Threshold,Above/Below,Severity,Scale,Year
Houston,2030-04,Windstorm,10.687438795457718,m/s,11.0,Below,Medium,5.176781518459433,2030
Houston,2030-05,Windstorm,11.6708272816749,m/s,11.0,Above,High,5.604429163455025,2030
Houston,2030-06,Windstorm,7.017698252489052,m/s,11.0,Below,Medium,3.5809158733548547,2030
Houston,2030-07,Windstorm,6.751269989834651,m/s,11.0,Below,Medium,3.465053810008245,2030
Houston,2030-08,Windstorm,9.680002303559922,m/s,11.0,Below,Medium,4.738676080699034,2030
Houston,2030-09,Windstorm,12.559177865460835,m/s,11.0,Above,High,5.990747531435809,2030
Houston,2030-10,Windstorm,13.132017542355964,m/s,11.0,Above,High,6.23985919200302,2030
Houston,2030-11,Windstorm,3.845833562441785,m/s,11.0,Below,Low,2.2015622567986624,2030
Houston,2030-12,Windstorm,10.639215780079487,m/s,11.0,Below,Medium,5.155810702499998,2030
London,2030-01,Heatwave,4.7743141602658,°C,32.0,Below,Low,2.0665087458089335,2030
London,2030-02,Heatwave,6.590235428680232,°C,32.0,Below,Low,2.4256848594701896,2030
London,2030-03,Heatwave,8.892981410439134,°C,32.0,Below,Low,2.8811513859454303,2030
London,2030-04,Heatwave,12.762650805563906,°C,32.0,Below,Medium,3.6465440484304064,2030
London,2030-05,Heatwave,16.252926522772643,°C,32.0,Below,Medium,4.336895381122205,2030
London,2030-06,Heatwave,18.23236212868565,°C,32.0,Below,Medium,4.7284134499618995,2030
London,2030-07,Heatwave,21.087335423300416,°C,32.0,Below,Medium,5.29310655114561,2030
London,2030-08,Heatwave,22.13021565468186,°C,32.0,Below,Medium,5.499380730008441,2030
London,2030-09,Heatwave,17.996329288378973,°C,32.0,Below,Medium,4.681727858602642,2030
London,2030-10,Heatwave,16.756457480098195,°C,32.0,Below,Medium,4.436490168355595,2030
London,2030-11,Heatwave,13.4896143596898,°C,32.0,Below,Medium,3.790332189847076,2030
London,2030-12,Heatwave,12.563243618244972,°C,32.0,Below,Medium,3.607102746748933,2030
London,2030-01,Drought,0.0640890988464936,mm,0.0118871893843536,Above,Low,1.1046945851148602,2030
London,2030-01,Flood,0.0640890988464936,mm,50.0,Below,Low,1.1046945851148602,2030
London,2030-02,Drought,0.0,mm,0.0118871893843536,Below,Low,1.0,2030
London,2030-02,Flood,0.0,mm,50.0,Below,Low,1.0,2030
London,2030-03,Drought,0.0,mm,0.0118871893843536,Below,Low,1.0,2030
London,2030-03,Flood,0.0,mm,50.0,Below,Low,1.0,2030
London,2030-04,Drought,0.000344310118378,mm,0.0118871893843536,Below,Low,1.0005624576666428,2030
London,2030-04,Flood,0.000344310118378,mm,50.0,Below,Low,1.0005624576666428,2030
London,2030-05,Drought,0.0009536743164062,mm,0.0118871893843536,Below,Low,1.0015579020252725,2030
London,2030-05,Flood,0.0009536743164062,mm,50.0,Below,Low,1.0015579020252725,2030
London,2030-06,Drought,0.0,mm,0.0118871893843536,Below,Low,1.0,2030
London,2030-06,Flood,0.0,mm,50.0,Below,Low,1.0,2030
London,2030-07,Drought,0.0,mm,0.0118871893843536,Below,Low,1.0,2030
London,2030-07,Flood,0.0,mm,50.0,Below,Low,1.0,2030
London,2030-08,Drought,0.0,mm,0.0118871893843536,Below,Low,1.0,2030
London,2030-08,Flood,0.0,mm,50.0,Below,Low,1.0,2030
London,2030-09,Drought,0.0,mm,0.0118871893843536,Below,Low,1.0,2030
London,2030-09,Flood,0.0,mm,50.0,Below,Low,1.0,2030
London,2030-10,Drought,0.0,mm,0.0118871893843536,Below,Low,1.0,2030
London,2030-10,Flood,0.0,mm,50.0,Below,Low,1.0,2030
London,2030-11,Drought,0.162243693380604,mm,0.0118871893843536,Above,Low,1.2650378375060312,2030
London,2030-11,Flood,0.162243693380604,mm,50.0,Below,Low,1.2650378375060312,2030
London,2030-12,Drought,0.1358816117003809,mm,0.0118871893843536,Above,Low,1.2219733030695945,2030
London,2030-12,Flood,0.1358816117003809,mm,50.0,Below,Low,1.2219733030695945,2030
London,2030-01,Cyclone,1012.5757081793256,hPa,1011.0,Above,High,5.860610173607883,2030
London,2030-02,Cyclone,1004.7286162864424,hPa,1011.0,Below,Medium,4.355735955729633,2030
London,2030-03,Cyclone,1006.5989921833724,hPa,1011.0,Below,Medium,4.714426857206599,2030
London,2030-04,Cyclone,1015.2201569849824,hPa,1011.0,Above,High,6.367748726648283,2030
London,2030-05,Cyclone,1026.0598730601344,hPa,1011.0,Above,Very High,8.446532749224957,2030
London,2030-06,Cyclone,1022.1163515059802,hPa,1011.0,Above,High,7.690264822774917,2030
London,2030-07,Cyclone,1025.6482759877165,hPa,1011.0,Above,Very High,8.367598816643188,2030
London,2030-08,Cyclone,1033.1228830929372,hPa,1011.0,Above,Very High,9.801039851227944,2030
London,2030-09,Cyclone,1019.6728263146766,hPa,1011.0,Above,High,7.221658349023314,2030
London,2030-10,Cyclone,1019.6406365014996,hPa,1011.0,Above,High,7.2154851551076895,2030
London,2030-11,Cyclone,999.101199327314,hPa,1011.0,Below,Medium,3.2765393806616765,2030
London,2030-12,Cyclone,999.307353608086,hPa,1011.0,Below,Medium,3.31607456978319,2030
London,2030-01,Windstorm,10.861937601500598,m/s,11.0,Below,Medium,5.252666079347305,2030
London,2030-02,Windstorm,11.406395207984378,m/s,11.0,Above,Medium,5.489435185835809,2030
London,2030-03,Windstorm,7.092321176510999,m/s,11.0,Below,Medium,3.613367257693742,2030
London,2030-04,Windstorm,12.65848772029715,m/s,11.0,Above,High,6.033934558883093,2030
London,2030-05,Windstorm,7.678287940457057,m/s,11.0,Below,Medium,3.8681875145498688,2030
London,2030-06,Windstorm,3.4497147641211607,m/s,11.0,Below,Low,2.029301473176993,2030
London,2030-07,Windstorm,5.314491362106799,m/s,11.0,Below,Low,2.840239705369524,2030
London,2030-08,Windstorm,4.379173023521122,m/s,11.0,Below,Low,2.433496398504105,2030
London,2030-09,Windstorm,8.594257645517695,m/s,11.0,Below,Medium,4.2665166517592095,2030
London,2030-10,Windstorm,7.24384995839833,m/s,11.0,Below,Medium,3.679262809280317,2030
London,2030-11,Windstorm,10.9203061894969,m/s,11.0,Below,Medium,5.278048915884628,2030
London,2030-12,Windstorm,15.428190589687494,m/s,11.0,Above,High,7.238399453513482,2030
Vancouver,2030-01,Heatwave,6.985321044921875,°C,32.0,Below,Low,2.503829941348678,2030
Vancouver,2030-02,Heatwave,7.29011277598901,°C,32.0,Below,Low,2.5641155447748485,2030
Vancouver,2030-03,Heatwave,12.214419383089332,°C,32.0,Below,Medium,3.538107831984011,2030
Vancouver,2030-04,Heatwave,15.18990327467603,°C,32.0,Below,Medium,4.12663705901098,2030
Vancouver,2030-05,Heatwave,16.41523282732713,°C,32.0,Below,Medium,4.368998396107818,2030
Vancouver,2030-06,Heatwave,17.813470444007944,°C,32.0,Below,Medium,4.645559699656456,2030
Vancouver,2030-07,Heatwave,20.60487109829758,°C,32.0,Below,Medium,5.197678591658121,2030
Vancouver,2030-08,Heatwave,24.079777209015436,°C,32.0,Below,High,5.884989927173878,2030
Vancouver,2030-09,Heatwave,17.13559581579007,°C,32.0,Below,Medium,4.511480993300724,2030
Vancouver,2030-10,Heatwave,16.151556478039076,°C,32.0,Below,Medium,4.31684511829288,2030
Vancouver,2030-11,Heatwave,15.603601542678266,°C,32.0,Below,Medium,4.2084635890010045,2030
Vancouver,2030-12,Heatwave,13.981401975157556,°C,32.0,Below,Medium,3.887604228862663,2030
Vancouver,2030-01,Drought,0.0362565851277577,mm,0.017498252703758,Above,Low,1.0592279842586658,2030
Vancouver,2030-01,Flood,0.0362565851277577,mm,50.0,Below,Low,1.0592279842586658,2030
Vancouver,2030-02,Drought,0.0,mm,0.017498252703758,Below,Low,1.0,2030
Vancouver,2030-02,Flood,0.0,mm,50.0,Below,Low,1.0,2030
Vancouver,2030-03,Drought,0.0,mm,0.017498252703758,Below,Low,1.0,2030
Vancouver,2030-03,Flood,0.0,mm,50.0,Below,Low,1.0,2030
Vancouver,2030-04,Drought,0.0016939563383744,mm,0.017498252703758,Below,Low,1.002767210949144,2030
Vancouver,2030-04,Flood,0.0016939563383744,mm,50.0,Below,Low,1.002767210949144,2030
Vancouver,2030-05,Drought,0.0021918136472968,mm,0.017498252703758,Below,Low,1.0035805000317208,2030
Vancouver,2030-05,Flood,0.0021918136472968,mm,50.0,Below,Low,1.0035805000317208,2030
Vancouver,2030-06,Drought,0.0033808236769367,mm,0.017498252703758,Below,Low,1.0055228414593749,2030
Vancouver,2030-06,Flood,0.0033808236769367,mm,50.0,Below,Low,1.0055228414593749,2030
Vancouver,2030-07,Drought,0.0094142804627975,mm,0.017498252703758,Below,Low,1.015378967795573,2030
Vancouver,2030-07,Flood,0.0094142804627975,mm,50.0,Below,Low,1.015378967795573,2030
Vancouver,2030-08,Drought,0.0,mm,0.017498252703758,Below,Low,1.0,2030
Vancouver,2030-08,Flood,0.0,mm,50.0,Below,Low,1.0,2030
Vancouver,2030-09,Drought,0.0,mm,0.017498252703758,Below,Low,1.0,2030
Vancouver,2030-09,Flood,0.0,mm,50.0,Below,Low,1.0,2030
Vancouver,2030-10,Drought,0.0,mm,0.017498252703758,Below,Low,1.0,2030
Vancouver,2030-10,Flood,0.0,mm,50.0,Below,Low,1.0,2030
Vancouver,2030-11,Drought,0.0654420651668733,mm,0.017498252703758,Above,Low,1.1069047620425436,2030
Vancouver,2030-11,Flood,0.0654420651668733,mm,50.0,Below,Low,1.1069047620425436,2030
Vancouver,2030-12,Drought,0.0838468907369836,mm,0.017498252703758,Above,Low,1.1369704925935278,2030
Vancouver,2030-12,Flood,0.0838468907369836,mm,50.0,Below,Low,1.1369704925935278,2030
Vancouver,2030-01,Cyclone,1014.8516334863424,hPa,1011.0,Above,High,6.297075218633346,2030
Vancouver,2030-02,Cyclone,1007.4622000404626,hPa,1011.0,Below,Medium,4.879968342706858,2030
Vancouver,2030-03,Cyclone,1007.572502827918,hPa,1011.0,Below,Medium,4.901121634049396,2030
Vancouver,2030-04,Cyclone,1014.945466681879,hPa,1011.0,Above,High,6.315070057826222,2030
Vancouver,2030-05,Cyclone,1022.9578835088864,hPa,1011.0,Above,Very High,7.851649426393683,2030
Vancouver,2030-06,Cyclone,1024.1438961994245,hPa,1011.0,Above,Very High,8.079096733552891,2030
Vancouver,2030-07,Cyclone,1025.118023404424,hPa,1011.0,Above,Very High,8.265909751132973,2030
Vancouver,2030-08,Cyclone,1025.6035391082287,hPa,1011.0,Above,Very High,8.359019412011698,2030
Vancouver,2030-09,Cyclone,1021.9777111874446,hPa,1011.0,Above,High,7.663677108017565,2030
Vancouver,2030-10,Cyclone,1025.3002862634703,hPa,1011.0,Above,Very High,8.30086316842431,2030
Vancouver,2030-11,Cyclone,1006.5300031658948,hPa,1011.0,Below,Medium,4.701196504467516,2030
Vancouver,2030-12,Cyclone,1006.717344663804,hPa,1011.0,Below,Medium,4.737123876542524,2030
Vancouver,2030-01,Windstorm,12.046678057699712,m/s,11.0,Above,High,5.767875961429105,2030
Vancouver,2030-02,Windstorm,10.89664445493913,m/s,11.0,Below,Medium,5.267759101429849,2030
Vancouver,2030-03,Windstorm,7.984853199885925,m/s,11.0,Below,Medium,4.001504014661164,2030
Vancouver,2030-04,Windstorm,12.22150159674813,m/s,11.0,Above,High,5.84390173945244,2030
Vancouver,2030-05,Windstorm,9.863486266741107,m/s,11.0,Below,Medium,4.818468030522171,2030
Vancouver,2030-06,Windstorm,4.343309194518434,m/s,11.0,Below,Low,2.4179002407002637,2030
Vancouver,2030-07,Windstorm,6.245089120014764,m/s,11.0,Below,Low,3.244930166143974,2030
Vancouver,2030-08,Windstorm,5.771198252356629,m/s,11.0,Below,Low,3.038848524575758,2030
Vancouver,2030-09,Windstorm,8.09892541300973,m/s,11.0,Below,Medium,4.051110771284361,2030
Vancouver,2030-10,Windstorm,10.263378633195464,m/s,11.0,Below,Medium,4.992369831451079,2030
Vancouver,2030-11,Windstorm,13.393228875509193,m/s,11.0,Above,High,6.353452561291734,2030
Vancouver,2030-12,Windstorm,11.847053158255394,m/s,11.0,Above,High,5.681064778131408,2030
Toronto,2030-01,Heatwave,9.303961748822664,°C,32.0,Below,Low,2.962440329083737,2030
Toronto,2030-02,Heatwave,13.90872749277399,°C,32.0,Below,Medium,3.873229741048186,2030
Toronto,2030-03,Heatwave,16.563763767984874,°C,32.0,Below,Medium,4.398376743590074,2030
Toronto,2030-04,Heatwave,18.57473680941448,°C,32.0,Below,Medium,4.796132689435077,2030
Toronto,2030-05,Heatwave,21.15151474913549,°C,32.0,Below,Medium,5.30580075834049,2030
Toronto,2030-06,Heatwave,21.150371778289724,°C,32.0,Below,Medium,5.305574686960881,2030
Toronto,2030-07,Heatwave,22.97711468879144,°C,32.0,Below,High,5.66689124328116,2030
Toronto,2030-08,Heatwave,34.12915051309132,°C,32.0,Above,Very High,7.872683397629658,2030
Toronto,2030-09,Heatwave,21.38738531333105,°C,32.0,Below,Medium,5.352454252656804,2030
Toronto,2030-10,Heatwave,21.148786391054863,°C,32.0,Below,Medium,5.305261108814312,2030
Toronto,2030-11,Heatwave,19.83905151989855,°C,32.0,Below,Medium,5.0462050092294986,2030
Toronto,2030-12,Heatwave,14.533474231427874,°C,32.0,Below,Medium,3.996800134498215,2030
Toronto,2030-01,Drought,0.0,mm,0.0492117484755135,Below,Low,1.0,2030
Toronto,2030-01,Flood,0.0,mm,50.0,Below,Low,1.0,2030
Toronto,2030-02,Drought,0.0,mm,0.0492117484755135,Below,Low,1.0,2030
Toronto,2030-02,Flood,0.0,mm,50.0,Below,Low,1.0,2030
Toronto,2030-03,Drought,0.0014822396228679,mm,0.0492117484755135,Below,Low,1.0024213550377523,2030
Toronto,2030-03,Flood,0.0014822396228679,mm,50.0,Below,Low,1.0024213550377523,2030
Toronto,2030-04,Drought,1.1810830673938435,mm,0.0492117484755135,Above,Low,2.9293921111788297,2030
Toronto,2030-04,Flood,1.1810830673938435,mm,50.0,Below,Low,2.9293921111788297,2030
Toronto,2030-05,Drought,0.0475403085511588,mm,0.0492117484755135,Below,Low,1.0776608342070382,2030
Toronto,2030-05,Flood,0.0475403085511588,mm,50.0,Below,Low,1.0776608342070382,2030
Toronto,2030-06,Drought,0.7975043657006426,mm,0.0492117484755135,Above,Low,2.3027861242721572,2030
Toronto,2030-06,Flood,0.7975043657006426,mm,50.0,Below,Low,2.3027861242721572,2030
Toronto,2030-07,Drought,0.0015694089833135,mm,0.0492117484755135,Below,Low,1.002563753046007,2030
Toronto,2030-07,Flood,0.0015694089833135,mm,50.0,Below,Low,1.002563753046007,2030
Toronto,2030-08,Drought,0.0,mm,0.0492117484755135,Below,Low,1.0,2030
Toronto,2030-08,Flood,0.0,mm,50.0,Below,Low,1.0,2030
Toronto,2030-09,Drought,0.0,mm,0.0492117484755135,Below,Low,1.0,2030
Toronto,2030-09,Flood,0.0,mm,50.0,Below,Low,1.0,2030
Toronto,2030-10,Drought,0.0,mm,0.0492117484755135,Below,Low,1.0,2030
Toronto,2030-10,Flood,0.0,mm,50.0,Below,Low,1.0,2030
Toronto,2030-11,Drought,0.0,mm,0.0492117484755135,Below,Low,1.0,2030
Toronto,2030-11,Flood,0.0,mm,50.0,Below,Low,1.0,2030
Toronto,2030-12,Drought,0.5894320530959429,mm,0.0492117484755135,Above,Low,1.9628836317403815,2030
Toronto,2030-12,Flood,0.5894320530959429,mm,50.0,Below,Low,1.9628836317403815,2030
Toronto,2030-01,Cyclone,1027.4877128332564,hPa,1011.0,Above,Very High,8.72035638875456,2030
Toronto,2030-02,Cyclone,1022.3092140147496,hPa,1011.0,Above,High,7.727250985420164,2030
Toronto,2030-03,Cyclone,1010.3187723551472,hPa,1011.0,Below,Medium,5.427786832225555,2030
Toronto,2030-04,Cyclone,1009.2783699803916,hPa,1011.0,Below,Medium,5.228263909420368,2030
Toronto,2030-05,Cyclone,1011.0184014104158,hPa,1011.0,Above,High,5.5619580311517565,2030
Toronto,2030-06,Cyclone,1022.1863347454738,hPa,1011.0,Above,High,7.703685842209263,2030
Toronto,2030-07,Cyclone,1019.3150424721318,hPa,1011.0,Above,High,7.153044436051633,2030
Toronto,2030-08,Cyclone,1017.9939202313026,hPa,1011.0,Above,High,6.899686526391804,2030
Toronto,2030-09,Cyclone,1018.247810462228,hPa,1011.0,Above,High,6.948376266222347,2030
Toronto,2030-10,Cyclone,1027.755195138158,hPa,1011.0,Above,Very High,8.771652745402294,2030
Toronto,2030-11,Cyclone,1018.2311531789258,hPa,1011.0,Above,High,6.945181819601401,2030
Toronto,2030-12,Cyclone,1024.1029420760356,hPa,1011.0,Above,Very High,8.071242766090156,2030
Toronto,2030-01,Windstorm,9.746748632067083,m/s,11.0,Below,Medium,4.767702157980038,2030
Toronto,2030-02,Windstorm,8.537757052924286,m/s,11.0,Below,Medium,4.24194615322066,2030
Toronto,2030-03,Windstorm,8.07987396386017,m/s,11.0,Below,Medium,4.042825838649138,2030
Toronto,2030-04,Windstorm,4.92846300864516,m/s,11.0,Below,Low,2.672366968833398,2030
Toronto,2030-05,Windstorm,3.348369785860376,m/s,11.0,Below,Low,1.985229428514287,2030
Toronto,2030-06,Windstorm,3.2924189873358656,m/s,11.0,Below,Low,1.9608980197577424,2030
Toronto,2030-07,Windstorm,3.478431708590451,m/s,11.0,Below,Low,2.041789654446027,2030
Toronto,2030-08,Windstorm,6.35469687455848,m/s,11.0,Below,Medium,3.292595456881904,2030
Toronto,2030-09,Windstorm,4.866484848754264,m/s,11.0,Below,Low,2.6454144322824993,2030
Toronto,2030-10,Windstorm,9.793721331135414,m/s,11.0,Below,Medium,4.788129246986267,2030
Toronto,2030-11,Windstorm,9.258575098703869,m/s,11.0,Below,Medium,4.555409391877985,2030
Toronto,2030-12,Windstorm,12.20010745220848,m/s,11.0,Above,High,5.834598035313835,2030
